6450
51.621111          0          0
0          51.621111          0
0          0          51.621111
        0.5317188029215817        0.575442018700645        0.32158468923909744        0.5317188029215817
        0.6398995772072946        0.1997706776246889        0.37569766906546503        0.6398995772072946
        0.21469974122248964        0.8223321968032298        0.4812253114070023        0.21469974122248964
        0.5045828080950656        0.4001916037204156        0.5750122258365278        0.5045828080950656
        0.4288158426011968        0.24253183638352882        0.757239892378158        0.4288158426011968
        0.053884065054314305        0.6367341145101327        0.7673087269707298        0.053884065054314305
        0.6236131669503602        0.4676504578346744        0.059298273999364985        0.6236131669503602
        0.23398885259168534        0.5999371152022853        0.7284050326078294        0.23398885259168534
        0.4099425379465109        0.5900882263014546        0.5618630761532118        0.4099425379465109
        0.601391006620513        0.20556155587622982        0.4841509692830076        0.601391006620513
        0.6274348845072523        0.2787336800852789        0.3673669378058664        0.6274348845072523
        0.039755836947317755        0.3959050361563432        0.9165686822073299        0.039755836947317755
        0.6203974244341515        0.4683833261315684        0.10407272127157753        0.6203974244341515
        0.3502497905166608        0.20491495111594302        0.8441919398426055        0.3502497905166608
        0.286017646502819        0.7030599383918057        0.5848884806580545        0.286017646502819
        0.28692053744280255        0.7180024426807142        0.5655313454545152        0.28692053744280255
        0.18105741810526052        0.7970564286730819        0.5469346141990156        0.18105741810526052
        0.25596672295668765        0.28377636290180025        0.8879375255815324        0.25596672295668765
        0.5595515232302886        0.5453798572416471        0.2763421737925798        0.5595515232302886
        0.35801055246084956        0.47106848338351337        0.7223235927312017        0.35801055246084956
        0.1498846312810504        0.6250877713670916        0.7512219862988634        0.1498846312810504
        0.1531698633168404        0.7456659010836602        0.6301272489776124        0.1531698633168404
        0.4913427840823213        0.13858159579828636        0.7056625811012421        0.4913427840823213
        0.4468291545626114        0.5806228120166811        0.5133853946418475        0.4468291545626114
        0.4100682760457532        0.45490479326514394        0.6758325584241445        0.4100682760457532
        0.16296919960487866        0.6707027422474536        0.7050105754540398        0.16296919960487866
        0.7006224415134454        0.01645172156562708        0.13411088603467017        0.7006224415134454
        0.20204078458024644        0.661490161520797        0.6933900842553107        0.20204078458024644
        0.5732374211337418        0.33045652114120655        0.48331791365427984        0.5732374211337418
        0.5865530635923656        0.5364743321421948        0.15526203055933133        0.5865530635923656
        0.29439356410646556        0.5272041241413618        0.7407568226575604        0.29439356410646556
        0.5510212163727962        0.09104109543766603        0.6200506085438492        0.5510212163727962
        0.6021674683106567        0.3669298780399724        0.3743676599524049        0.6021674683106567
        0.5463882288152023        0.48374559708056225        0.4109866228109409        0.5463882288152023
        0.43040240726696394        0.37400195660341407        0.6997357158916664        0.43040240726696394
        0.2503792053869278        0.5341171776366244        0.767684406232866        0.2503792053869278
        0.28685157615608925        0.9125199190868238        0.052342561871873146        0.28685157615608925
        0.05737840381772782        0.03351461450334915        0.9961386490671625        0.05737840381772782
        0.6319482574673021        0.3842561835326222        0.23158148713795101        0.6319482574673021
        0.21152523903274964        0.6581748666912781        0.6908834860960236        0.21152523903274964
        0.5667687836334033        0.30117070281064445        0.5165680009117555        0.5667687836334033
        0.02103094465738547        0.5532630801261744        0.8324754428227504        0.02103094465738547
        0.46717050935754656        0.6988793637506857        0.27399099491891665        0.46717050935754656
        0.25312677969316283        0.3993961684508894        0.8440002176724167        0.25312677969316283
        0.6896013927218565        0.07438415185405865        0.20824705583778144        0.6896013927218565
        0.5596187221136791        0.345994873762452        0.50392590630946        0.5596187221136791
        0.3029050444104778        0.5098682130631699        0.746010370872378        0.3029050444104778
        0.4769873659879901        0.3621083488135284        0.6433068079036771        0.4769873659879901
        0.28878789846021846        0.39659674340965717        0.8221399652873685        0.28878789846021846
        0.6487177280644195        0.3857632494252852        0.09755682437800378        0.6487177280644195
        0.6973460064639269        0.15769668731570707        0.0504861302466137        0.6973460064639269
        0.46623197241067754        0.3154663304967072        0.6824488919523868        0.46623197241067754
        0.5339196299198653        0.3818856124321269        0.5329381170359346        0.5339196299198653
        0.46368325898673        0.5702046868992992        0.4948356148348282        0.46368325898673
        0.5478404588044781        0.5717232651517571        0.2699521651663707        0.5478404588044781
        0.6631973479510921        0.29243044790097106        0.18660918648800137        0.6631973479510921
        0.609536052632168        0.4958554047414312        0.10516186890646753        0.609536052632168
        0.3647249152701261        0.30879356961478477        0.7991232719217716        0.3647249152701261
        0.603803144770692        0.48784771126998283        0.18124054551530386        0.603803144770692
        0.5692012036683802        0.5803736198994675        0.12323327801256738        0.5692012036683802
        0.3590684447431265        0.455231361285709        0.7313713910739638        0.3590684447431265
        0.07624760696230008        0.749075067237116        0.6536506318430015        0.07624760696230008
        0.209842325400036        0.9188934734248199        0.2599368797202131        0.209842325400036
        0.3884429503223057        0.7868441478192802        0.2812479968503885        0.3884429503223057
        0.4774384634180982        0.5629929099838014        0.47659627632399937        0.4774384634180982
        0.6075592863372391        0.27449500310816055        0.43173593832274404        0.6075592863372391
        0.6317285964931083        0.1541460418619824        0.4219916569364603        0.6317285964931083
        0.17204541863683007        0.6295297063595434        0.7378977548841186        0.17204541863683007
        0.2458491764075799        0.8043526485697178        0.4818020150002586        0.2458491764075799
        0.3565065727974061        0.7370216470953079        0.4501168946145156        0.3565065727974061
        0.5200936983228187        0.5672858927164866        0.3703941223273454        0.5200936983228187
        0.6384264825996916        0.40902634402028065        0.13236579062648413        0.6384264825996916
        0.044514857285225855        0.5965192665896601        0.8001260022953173        0.044514857285225855
        0.5352795257254416        0.42443830547137346        0.496793501896796        0.5352795257254416
        0.08180492143704945        0.7028642316472453        0.7018531053776735        0.08180492143704945
        0.5526130090314111        0.49020052071621084        0.385928975315478        0.5526130090314111
        0.23148259489054987        0.635885169079252        0.6989146358966353        0.23148259489054987
        0.5883580027995056        0.5516699737444839        0.05770581558486593        0.5883580027995056
        0.6192406580026428        0.37833015694472893        0.2999138331239237        0.6192406580026428
        0.6066192732857997        0.2131830130336358        0.46752445659058006        0.6066192732857997
        0.7056354616786686        0.053372750213282576        0.03617374707898956        0.7056354616786686
        0.7057296026869193        0.014831898910016005        0.0605926609206861        0.7057296026869193
        0.4674782461028117        0.3445797229641101        0.6664780516740633        0.4674782461028117
        0.4119812786267438        0.36864129453429245        0.724324822221514        0.4119812786267438
        0.08526441059826416        0.4027225287007176        0.9073447665841033        0.08526441059826416
        0.5839825090575667        0.5306061929796825        0.1907509533430073        0.5839825090575667
        0.5594839501706448        0.0511109916138859        0.6093792624787524        0.5594839501706448
        0.5326641995540324        0.6529336057766112        0.07883785559283359        0.5326641995540324
        0.5046516057571517        0.6184527893481385        0.32889156413773163        0.5046516057571517
        0.02475506438938367        0.9378102547568744        0.3453784875278155        0.02475506438938367
        0.2338481434861867        0.7510522154919818        0.5714461139781367        0.2338481434861867
        0.6366133592043886        0.42786024407313983        0.07989038306756147        0.6366133592043886
        0.48526843064686914        0.612031529611778        0.3929968284809901        0.48526843064686914
        0.06852834098117129        0.9677519820351231        0.23251630960392303        0.06852834098117129
        0.1598384595726206        0.24512592319362622        0.9427707120299059        0.1598384595726206
        0.5448298307351582        0.07926440545299805        0.632485624429821        0.5448298307351582
        0.6377700906947741        0.10695464946825914        0.41840091513700256        0.6377700906947741
        0.5271667987730239        0.38463669085929414        0.5442838860260482        0.5271667987730239
        0.043659064567124914        0.6009213438747824        0.7969198897241634        0.043659064567124914
        0.19425347392330455        0.14473349770401547        0.950570034442396        0.19425347392330455
        0.054447449411840605        0.8156548105013981        0.5733918211929938        0.054447449411840605
        0.5800216508683217        0.5204066731359662        0.2373323905486332        0.5800216508683217
        0.5368682692118858        0.25230105271632447        0.5999075777360232        0.5368682692118858
        0.5561866178252688        0.5893006143473799        0.18449303031273942        0.5561866178252688
        0.5605516838971007        0.6090657829018566        0.024545701424041978        0.5605516838971007
        0.5412744492482884        0.38813218088266643        0.5132225164051061        0.5412744492482884
        0.3258036865323614        0.4623279262947974        0.7575993692261088        0.3258036865323614
        0.5646800791320263        0.5772950958545274        0.1703032259389379        0.5646800791320263
        0.1386484637775284        0.7310604432545672        0.6535318165879139        0.1386484637775284
        0.4232289564879467        0.6761099490043194        0.42968574288382444        0.4232289564879467
        0.5339880255452255        0.5335087450564611        0.3808963062263836        0.5339880255452255
        0.28670843199268287        0.15565987017152305        0.9007588772067578        0.28670843199268287
        0.33189554334521026        0.5090663222752169        0.7214860886672455        0.33189554334521026
        0.5593061502688195        0.5233559736464511        0.3169412964438695        0.5593061502688195
        0.48974927750992747        0.29509240883601623        0.6581882410104007        0.48974927750992747
        0.5489877220281217        0.1275388188634026        0.6172186094145862        0.5489877220281217
        0.313702286148084        0.6944200152776955        0.5665356067474104        0.313702286148084
        0.5816789747634791        0.5683811451156389        0.015556815652651018        0.5816789747634791
        0.6042697842244042        0.42128152991446427        0.3037069776934865        0.6042697842244042
        0.5910046279438885        0.05681134382582022        0.5460764879671312        0.5910046279438885
        0.4851576366244756        0.5257514167889165        0.5028216214467648        0.4851576366244756
        0.4371548482387022        0.5202308948207723        0.5891952930877615        0.4371548482387022
        0.598166919889327        0.5318050009009005        0.03970028862645701        0.598166919889327
        0.16058273533843226        0.5373588827691825        0.8122018230289256        0.16058273533843226
        0.5870214187738002        0.4648827791116627        0.3077266798426914        0.5870214187738002
        0.5047178888885284        0.485067621471288        0.5052020465833462        0.5047178888885284
        0.6113536276514688        0.5022636905606853        0.014988964578606044        0.6113536276514688
        0.003945787362375915        0.8409769324284444        0.5410421985829067        0.003945787362375915
        0.44874108090964754        0.5438811221434312        0.5490502796503105        0.44874108090964754
        0.5478204275650717        0.24533267454874375        0.582749892392615        0.5478204275650717
        0.5540902296004718        0.5646056190888995        0.25920750339416        0.5540902296004718
        0.657811825251352        0.031772401595090975        0.3654554960810549        0.657811825251352
        0.32630210230625234        0.8841641736626632        0.07285320907454976        0.32630210230625234
        0.25673927656545764        0.9290223059831488        0.07132631157604784        0.25673927656545764
        0.4465778656241053        0.5497781878427436        0.5466995189695945        0.4465778656241053
        0.4186920338133248        0.6304973272420065        0.5018636089449101        0.4186920338133248
        0.21250607236257085        0.951187284539062        0.07017897227284747        0.21250607236257085
        0.17782548979166418        0.9555204580928363        0.15406766217076767        0.17782548979166418
        0.6093254622928772        0.4851571230809506        0.1485514319249677        0.6093254622928772
        0.531235673147401        0.6201443995171864        0.22582790549160153        0.531235673147401
        0.5931290212484093        0.41129210551559486        0.3566997788706308        0.5931290212484093
        0.030461038836471777        0.33504416075050036        0.9412171165958463        0.030461038836471777
        0.700026233200662        0.10975895807395945        0.08876664229485982        0.700026233200662
        0.36867316029295816        0.641979070957321        0.5621592961180849        0.36867316029295816
        0.14269882737770848        0.28686110683565563        0.9364746631463535        0.14269882737770848
        0.35769665839425824        0.6854262331880732        0.5237337873431233        0.35769665839425824
        0.6165198493368484        0.4290139769378309        0.23612191414463368        0.6165198493368484
        0.040530396192458934        0.9790117759789898        0.19557739251618259        0.040530396192458934
        0.6257631086618636        0.2322848765274075        0.4035898906220627        0.6257631086618636
        0.5628080485935453        0.5261371399334935        0.2994560249172736        0.5628080485935453
        0.6231713835666353        0.45497499240644396        0.12772082716631367        0.6231713835666353
        0.36015594501084097        0.6668148862214193        0.5439975165937907        0.36015594501084097
        0.5594571644519454        0.5151015480366161        0.3296752303359466        0.5594571644519454
        0.27932656195227823        0.7549449258897578        0.5234610801665661        0.27932656195227823
        0.08725214666046018        0.9905979089820587        0.059075447748250576        0.08725214666046018
        0.4736841360199161        0.20541437115445715        0.7134785313443918        0.4736841360199161
        0.006780161377485715        0.6455299930285807        0.7636747258642982        0.006780161377485715
        0.5334837873205746        0.5710054210248376        0.32364008789462373        0.5334837873205746
        0.44222666190164117        0.5894403240707335        0.5113034943808341        0.44222666190164117
        0.11224031308623525        0.6038198497642517        0.781156714921714        0.11224031308623525
        0.025691152665275517        0.4917013113683906        0.870005603285441        0.025691152665275517
        0.5491034227351749        0.36155362842076566        0.5159940271522634        0.5491034227351749
        0.001706658833912053        0.9699318695423665        0.24336462988137547        0.001706658833912053
        0.13458819838571032        0.606128363450589        0.772256719447159        0.13458819838571032
        0.290821370132878        0.017846174911866134        0.9113327467994806        0.290821370132878
        0.5792302801373845        0.5540423806039311        0.1483967844620057        0.5792302801373845
        0.525292331063885        0.019864961624119472        0.6691347526101243        0.525292331063885
        0.5430201378736881        0.21042501811182288        0.6049624546035238        0.5430201378736881
        0.6484015133905986        0.23772970262957863        0.3203678250904967        0.6484015133905986
        0.5219226786811344        0.5240080493445678        0.42498117508746175        0.5219226786811344
        0.5258890022377889        0.040360137106797284        0.6672724885557672        0.5258890022377889
        0.41451234795236225        0.44518217173925695        0.6768839344788428        0.41451234795236225
        0.5311745717468592        0.6476000643748818        0.12775486401985        0.5311745717468592
        0.45811895191218316        0.33827700687163587        0.6825120646697265        0.45811895191218316
        0.4315877898564378        0.1534592060167568        0.7771191873724244        0.4315877898564378
        0.02781278319735979        0.911471911443782        0.4094775364176298        0.02781278319735979
        0.6516861683512987        0.20076996918857093        0.3321169905789611        0.6516861683512987
        0.5953820608200631        0.07320612598038002        0.5344915962166796        0.5953820608200631
        0.5047134111738923        0.7003555346548914        0.005556099413052597        0.5047134111738923
        0.015712797390653132        0.8844529649111399        0.46609995586377645        0.015712797390653132
        0.06832779703332183        0.9535560329765953        0.2852954894124415        0.06832779703332183
        0.6817769224897609        0.18750735319199716        0.18762049040473455        0.6817769224897609
        0.6482475533788731        0.23938753284438935        0.3197558884450551        0.6482475533788731
        0.36963355909112294        0.4303617340689194        0.7358877916071521        0.36963355909112294
        0.3925920932393563        0.3804896176007268        0.7395745720006428        0.3925920932393563
        0.1478065522788506        0.7402448945211385        0.639017951502356        0.1478065522788506
        0.13240599834146166        0.27406436315012567        0.9433059037541945        0.13240599834146166
        0.24554114912453037        0.5584648904827599        0.753349888346238        0.24554114912453037
        0.4111435309163496        0.6505071551868604        0.488633231598068        0.4111435309163496
        0.5908758363607652        0.020228895509927857        0.5489283047870465        0.5908758363607652
        0.05066654234783365        0.8887590700576956        0.45273957013189237        0.05066654234783365
        0.5840107485096593        0.5440736513815676        0.14780647185662588        0.5840107485096593
        0.4642063514871795        0.5645217354079456        0.5003400211155649        0.4642063514871795
        0.34942627373321816        0.6178692328875991        0.6115882352536928        0.34942627373321816
        0.7040548834584082        0.07955056904335676        0.04780323338031158        0.7040548834584082
        0.547994169000961        0.08655758362911345        0.6260292055472982        0.547994169000961
        0.2184941507926836        0.5015856393373551        0.8080423618532043        0.2184941507926836
        0.5080561542965385        0.669965405853469        0.18682677303432774        0.5080561542965385
        0.6279786336230079        0.31988816900309264        0.33008670187968603        0.6279786336230079
        0.7007852944393976        0.11414122561627657        0.06907765781920763        0.7007852944393976
        0.41869725264838353        0.2985513907524286        0.7485000256039955        0.41869725264838353
        0.5794863008743565        0.5620158622657888        0.11193491305018023        0.5794863008743565
        0.410313712568804        0.814342513522483        0.011471060364869898        0.410313712568804
        0.611451356061526        0.4684011415227652        0.1812590658731654        0.611451356061526
        0.1859207124865716        0.8385691825469997        0.47714641717132045        0.1859207124865716
        0.39646174208246054        0.5202380292255064        0.6441960626062863        0.39646174208246054
        0.483496420996961        0.4536188682191521        0.5715700693369401        0.483496420996961
        0.5177107650786373        0.42767061508062176        0.5301405214091324        0.5177107650786373
        0.5173838954371927        0.023861147606152187        0.6812183608208088        0.5173838954371927
        0.3797311030482022        0.7487698765090522        0.3885257401874553        0.3797311030482022
        0.601671012635618        0.5252655394521655        0.00894975821380724        0.601671012635618
        0.04191912391832389        0.30715292565938684        0.9498119047257303        0.04191912391832389
        0.1311241197211258        0.8071431434248105        0.5604755806250934        0.1311241197211258
        0.5837442320290452        0.16020068476735574        0.5411294519296752        0.5837442320290452
        0.5372663271040131        0.6199835591753664        0.19572984921205036        0.5372663271040131
        0.688814220382151        0.16699994614055214        0.15225293950433827        0.688814220382151
        0.4976636048939083        0.40068418868256445        0.5866123538315529        0.4976636048939083
        0.336678385399959        0.8641734942777104        0.1627866745062551        0.336678385399959
        0.682470349910726        0.24121679833969487        0.1014046309800972        0.682470349910726
        0.3590616266198516        0.17572710899848792        0.843367938530536        0.3590616266198516
        0.10274129197962058        0.6753423872941259        0.7230498694893649        0.10274129197962058
        0.5824673640655578        0.517756490041676        0.23106656317339724        0.5824673640655578
        0.5402445944790981        0.3002036712879622        0.5710948362728023        0.5402445944790981
        0.4518858332074153        0.32454587118144146        0.6973294522619558        0.4518858332074153
        0.34830525926142314        0.3525991982222109        0.7956385474288684        0.34830525926142314
        0.6442664879180567        0.302177566478344        0.28023223120956475        0.6442664879180567
        0.6685911564850828        0.2509903222276722        0.20730554524162714        0.6685911564850828
        0.6182319000023379        0.4838897044567401        0.03780726861024809        0.6182319000023379
        0.41914682890320176        0.5124427222894075        0.6213166085124405        0.41914682890320176
        0.10885397996178046        0.5647793163943505        0.8107564035307342        0.10885397996178046
        0.3890458461752857        0.6275556021633082        0.5508726035490961        0.3890458461752857
        0.6391337636124684        0.07443536881427232        0.4212783406378805        0.6391337636124684
        0.39910723236835377        0.07103028106387284        0.8224241808911829        0.39910723236835377
        0.5424041430503574        0.3964209155882227        0.5044263562580865        0.5424041430503574
        0.38523761888152847        0.7969408069873525        0.2609009470188403        0.38523761888152847
        0.30893892952764146        0.3337476293779667        0.8352999434509841        0.30893892952764146
        0.47913449821021586        0.5845841816579956        0.4462304335261559        0.47913449821021586
        0.6990439244853924        0.08940164954210181        0.12117148319333707        0.6990439244853924
        0.5389046787539596        0.6387942910156726        0.10538191590575263        0.5389046787539596
        0.43425961429645515        0.37008022243344724        0.6970493553155317        0.43425961429645515
        0.575579957347834        0.2799685273974531        0.5089528947415788        0.575579957347834
        0.6508126918468715        0.3566588187418248        0.1602503269130655        0.6508126918468715
        0.5950477723219637        0.38582147569785724        0.37812443216441916        0.5950477723219637
        0.5237324170830568        0.21233794209666257        0.6374333760784984        0.5237324170830568
        0.2492011386934923        0.46817106162958194        0.8103168775240732        0.2492011386934923
        0.34857506960359996        0.15403917327224237        0.8563076402784779        0.34857506960359996
        0.12430018891367403        0.900534569899098        0.3976636952107854        0.12430018891367403
        0.5983893853778757        0.40032543617328864        0.35156767781871323        0.5983893853778757
        0.22377365944290317        0.8997811656778543        0.30040731111353614        0.22377365944290317
        0.3100104731544604        0.8318656509446519        0.34027423036063986        0.3100104731544604
        0.2836416439273593        0.3625370545620385        0.8412263189712099        0.2836416439273593
        0.6142840437879612        0.4375375378318142        0.2321015512294005        0.6142840437879612
        0.561180549629677        0.21678622234240605        0.5684685701401408        0.561180549629677
        0.48235392304458813        0.6400120120791473        0.35362976436011784        0.48235392304458813
        0.5367811287455461        0.4034563285985541        0.5108375774735944        0.5367811287455461
        0.509489421702996        0.6915386426504128        0.05114063029253712        0.509489421702996
        0.3272837277712705        0.17669467931727706        0.868648210366686        0.3272837277712705
        0.45290029636927964        0.2383077296416967        0.7300493607217647        0.45290029636927964
        0.1733322381424523        0.5968048945306635        0.7640260390230821        0.1733322381424523
        0.700337976228606        0.12293552386780952        0.06277176973280296        0.700337976228606
        0.5302471861584181        0.4512822229049451        0.48375634200714196        0.5302471861584181
        0.4959785549156782        0.6777508956041012        0.22059979518428818        0.4959785549156782
        0.3330586884848787        0.8641559019933116        0.17713948486882072        0.3330586884848787
        0.5247544788395996        0.6662600131716829        0.07323297566007703        0.5247544788395996
        0.5970609496221997        0.3886078933715736        0.3688093682131489        0.5970609496221997
        0.5259816479362414        0.6595657362194646        0.10797986698374525        0.5259816479362414
        0.5686974025658098        0.519335260554691        0.28888997174425074        0.5686974025658098
        0.3790299341414441        0.8136531552425421        0.22503591049723767        0.3790299341414441
        0.6080999783051906        0.48396406368805106        0.16188767040451707        0.6080999783051906
        0.6518268883696422        0.33952852092577784        0.18698609219579446        0.6518268883696422
        0.5352402319491097        0.5039474867720254        0.41602009420493824        0.5352402319491097
        0.3594398763775502        0.10832944765908113        0.8543246931402961        0.3594398763775502
        0.3590488569653123        0.5310908755585098        0.6783143213306801        0.3590488569653123
        0.4662625645205067        0.4022348947791575        0.6351421347033439        0.4662625645205067
        0.45960198413113174        0.6855363558259355        0.32798161107956975        0.45960198413113174
        0.34932001775128635        0.8238954559811875        0.27775407829595034        0.34932001775128635
        0.6898732751951738        0.21219671933244996        0.05587737151579032        0.6898732751951738
        0.29573180224333334        0.8432873447357667        0.3375675584121202        0.29573180224333334
        0.21738935720158312        0.9456741441360312        0.1057551316180437        0.21738935720158312
        0.2547564467297619        0.2086355436300713        0.9092136798538815        0.2547564467297619
        0.6185768878372644        0.0395031378024943        0.4828713801530237        0.6185768878372644
        0.6219844275180093        0.2766055219095193        0.386988538718333        0.6219844275180093
        0.4310839784275102        0.10028280507124612        0.7863056441952215        0.4310839784275102
        0.32497031554622946        0.7383117257066381        0.4936439847822051        0.32497031554622946
        0.5051351191172023        0.3697688664681458        0.5940942755655556        0.5051351191172023
        0.5543434467262791        0.1838586699170033        0.5929609393877546        0.5543434467262791
        0.46568487344101134        0.7246719693542875        0.20279480794299745        0.46568487344101134
        0.5147024998938902        0.2931139887045985        0.6198764899813838        0.5147024998938902
        0.628995834503878        0.3004591159625911        0.34416972555487585        0.628995834503878
        0.3614336932431976        0.6068115642012166        0.608696226642516        0.3614336932431976
        0.6198988356746867        0.3512448309283331        0.3287520886693526        0.6198988356746867
        0.14044327247062785        0.9798598162804547        0.020642550092362495        0.14044327247062785
        0.4789384803279679        0.2870387252130721        0.6773807159569336        0.4789384803279679
        0.40478998317159043        0.36389417370934585        0.7347592594777419        0.40478998317159043
        0.5853978810942294        0.32194871872129327        0.4593121641481864        0.5853978810942294
        0.5066825818326376        0.5963950303696188        0.36174368036670207        0.5066825818326376
        0.1441619575116347        0.9526635487427121        0.22553674403469037        0.1441619575116347
        0.5116360844799611        0.6275547553492442        0.2874579328433616        0.5116360844799611
        0.4664640453525091        0.5812473034886931        0.47641805273716037        0.4664640453525091
        0.13430795845415477        0.9502459696082625        0.24689135633919423        0.13430795845415477
        0.6056140168022764        0.5141640291038192        0.045811313896797046        0.6056140168022764
        0.3051764115212391        0.7660569531441748        0.4763312505405267        0.3051764115212391
        0.30110880461965017        0.8357232895831233        0.3467471107441469        0.30110880461965017
        0.26070365089877723        0.39471701555322775        0.841585224709209        0.26070365089877723
        0.5423111474769512        0.5439897902996264        0.3404002742276123        0.5423111474769512
        0.5487203491415238        0.3592188767829782        0.5184339451065909        0.5487203491415238
        0.5717333858570257        0.11433725498624978        0.577207816228377        0.5717333858570257
        0.3155379496732967        0.8903792483410903        0.08997999086185356        0.3155379496732967
        0.6597884455383293        0.16047634416895679        0.32187848208663583        0.6597884455383293
        0.631135170762534        0.15322298481504223        0.4240984666058855        0.631135170762534
        0.35037485955524944        0.5994601299360229        0.6285876774168937        0.35037485955524944
        0.38593414892544275        0.1773143447988801        0.8189440081684047        0.38593414892544275
        0.5913288973376276        0.1573149673323803        0.5252735205587113        0.5913288973376276
        0.5557924900727745        0.27248367378708854        0.55492527738147        0.5557924900727745
        0.3739659170430529        0.7857719170018974        0.3207202522938961        0.3739659170430529
        0.5517744588255218        0.5333984355843836        0.32645980164751903        0.5517744588255218
        0.5089855848058928        0.6941666191060183        0.00023203130563884903        0.5089855848058928
        0.5681886059702116        0.5829169461603332        0.12054563438949796        0.5681886059702116
        0.08523649588301029        0.9583320840440255        0.25897701873140455        0.08523649588301029
        0.6379852702530306        0.41737563554443907        0.10838435650134448        0.6379852702530306
        0.5755168080187448        0.19214720329751234        0.5483067204045332        0.5755168080187448
        0.6081786900017824        0.5063290291373659        0.06219546855072504        0.6081786900017824
        0.4944179532051455        0.3399964882008986        0.6288912172291211        0.4944179532051455
        0.569963092290642        0.5915393131588633        0.019115120729891914        0.569963092290642
        0.4237545890280443        0.674383833059335        0.43135894828268656        0.4237545890280443
        0.0668034406043718        0.9911594820447505        0.09315300209664848        0.0668034406043718
        0.4789805586281246        0.6338006411167082        0.37343271982062465        0.4789805586281246
        0.22930887854358914        0.7431822208679603        0.5852478646077482        0.22930887854358914
        0.5480660088044961        0.3142944594055837        0.5481480573468923        0.5480660088044961
        0.6336061408927992        0.3143274323625218        0.3135040377893926        0.6336061408927992
        0.39878295271107617        0.6022332878110521        0.5650304242307327        0.39878295271107617
        0.674606684896463        0.15737848837825824        0.2550365714594335        0.674606684896463
        0.6790622755021563        0.261320352861787        0.09726523099164762        0.6790622755021563
        0.4867701956434116        0.47823027049052746        0.5453488440008893        0.4867701956434116
        0.6089246912531435        0.2181214938280985        0.45917802070082386        0.6089246912531435
        0.5389293412320316        0.5505377066570931        0.3406149789236597        0.5389293412320316
        0.4613793929296822        0.3715332629628628        0.6604703975742169        0.4613793929296822
        0.6156104506850905        0.4437392956760773        0.21246878238343211        0.6156104506850905
        0.3909578225334373        0.3690992002008388        0.7470406564645111        0.3909578225334373
        0.09134750317784546        0.8085611172812023        0.574055909252157        0.09134750317784546
        0.4765817659360767        0.3594703600906903        0.6453841499221767        0.4765817659360767
        0.4667600898292274        0.7246827327135827        0.1977497762122553        0.4667600898292274
        0.6328159736818366        0.2312960041558301        0.38156263623128045        0.6328159736818366
        0.02761199930684212        0.6885279102864195        0.7241577671648454        0.02761199930684212
        0.49713093525408375        0.4388570761373463        0.5595767446481129        0.49713093525408375
        0.5472863625989475        0.6329801987467263        0.017068761553837145        0.5472863625989475
        0.5410600776910415        0.6413290508947435        0.056613012076519066        0.5410600776910415
        0.518971334447166        0.4520996496029554        0.5068958619609558        0.518971334447166
        0.4116258946967747        0.08616957899345797        0.808519046953286        0.4116258946967747
        0.37236914896539325        0.48305399781320246        0.699529319610165        0.37236914896539325
        0.3379230960035933        0.8635311101390053        0.1610278988150485        0.3379230960035933
        0.38742590557189954        0.5279302070049751        0.6489160438109629        0.38742590557189954
        0.7031885563606217        0.0739517830945731        0.07471841930918072        0.7031885563606217
        0.2975116956805193        0.5984577218558047        0.6817785102346395        0.2975116956805193
        0.35939480332932017        0.5989998539988617        0.6187648386819511        0.35939480332932017
        0.4414288918342862        0.7774266849571867        0.07673862407150438        0.4414288918342862
        0.6231637551255336        0.3104537084702174        0.35630375172425155        0.6231637551255336
        0.38164825896550025        0.5251572501835325        0.6579506633759673        0.38164825896550025
        0.523060629227133        0.25100679011750504        0.624348258282137        0.523060629227133
        0.048156437670292596        0.7509942598557439        0.6567872841990304        0.048156437670292596
        0.23479911814835813        0.6831256891568714        0.6504444949782081        0.23479911814835813
        0.44449216187097584        0.12082169585760959        0.7682809081843852        0.44449216187097584
        0.5224539463071066        0.6448150159502135        0.19569706993562222        0.5224539463071066
        0.4920292675773635        0.42037858361989805        0.5823197112654653        0.4920292675773635
        0.058323922208230475        0.01633563528126136        0.9964586229324599        0.058323922208230475
        0.4955378594606542        0.4515508616297902        0.552255628349499        0.4955378594606542
        0.23138092266393984        0.31940227915738056        0.889330040717977        0.23138092266393984
        0.5637932254552736        0.45281922930876223        0.39903526589725996        0.5637932254552736
        0.4596823774061971        0.4255659479968502        0.6295060346890371        0.4596823774061971
        0.31077777294071485        0.3716216195699937        0.8177601870720987        0.31077777294071485
        0.1759864799615649        0.8473658194336824        0.46907215414790837        0.1759864799615649
        0.4156569748400385        0.6298386600369063        0.5077024924663749        0.4156569748400385
        0.49175135855354224        0.6200820096653464        0.3631246397738335        0.49175135855354224
        0.28441200053828636        0.1570333989626452        0.9019756867620425        0.28441200053828636
        0.12800506778806564        0.7463190765015596        0.6404976512767278        0.12800506778806564
        0.5697258019940141        0.5561804840691759        0.2036867453349185        0.5697258019940141
        0.5114831362311407        0.6056147132961992        0.3316637178551114        0.5114831362311407
        0.4327237861462869        0.009629486071274534        0.7908271130939102        0.4327237861462869
        0.5996020080205602        0.0432971404699455        0.5282804383871791        0.5996020080205602
        0.7002000824945006        0.03925177384537369        0.13378709653543044        0.7002000824945006
